year,exporter_iso_code_3,importer_iso_code_3,product_category_code,money,mass
2020,KOR,NLD,90310,7350.75,167840.65
2020,KOR,NLD,150610,6700.56,197837.58
2020,KOR,NLD,220410,8704.43,161940.46
2020,KOR,NLD,260610,9817.02,313472.25
2020,KOR,NLD,390110,1804.49,704.79
2020,KOR,NLD,390210,15194.85,7101.68
2020,KOR,NLD,390310,2441.89,2046.31
2020,KOR,NLD,390610,31570.56,16729.25
2020,KOR,NLD,440610,5539.54,4706.66
2020,KOR,NLD,520210,13365.03,16389.21
2020,KOR,NLD,610510,19936.7,9671.15
2020,KOR,NLD,620110,71498.71,58639.13
2020,KOR,NLD,640310,5494.1,1633.94
2020,KOR,NLD,730210,10721.94,8339.62
2020,KOR,NLD,730310,908412.36,545346.53
2020,KOR,NLD,730610,9695.9,4424.95
2020,KOR,NLD,840310,30786.88,26352.68
2020,KOR,NLD,840510,32502.72,11161.05
2020,KOR,NLD,850110,55922.08,53401.49
2020,KOR,NLD,850210,103332.48,58508.2
2020,KOR,NLD,850310,4390.76,4113.65
2020,KOR,NLD,850610,4300.98,2000.08
2020,KOR,NLD,870510,31958.88,12073.54
2020,KOR,NLD,900110,23136.63,12268.69
2020,KOR,NLD,900210,15831.34,23207.13
2020,KOR,NLD,940210,118978.13,81490.18
2020,KOR,NLD,940310,276476.32,106756.97
2020,KOR,NLD,940610,5959.56,2561.12
2020,KOR,PAK,30110,747.08,15877.01
2020,KOR,PAK,90310,1610.1,30225.63
2020,KOR,PAK,150410,1116.24,16371.03
2020,KOR,PAK,390110,1439.59,808.46
2020,KOR,PAK,440610,2366.0,1266.41
2020,KOR,PAK,640310,706.51,250.61
2020,KOR,PAK,840310,6293.44,4647.87
2020,KOR,PAK,850110,11595.09,5481.11
2020,KOR,PAK,850310,794.73,395.43
2020,KOR,PAK,850610,3734.66,1314.93
2020,KOR,PAK,870110,4882.89,2050.33
2020,KOR,PAK,900110,26541.8,15789.87
2020,KOR,PAK,900610,2278.57,1272.4
2020,KOR,PAK,940310,110273.51,90415.44
2020,KOR,PER,10210,402.25,4173.91
2020,KOR,PER,90310,881.76,34229.54
2020,KOR,PER,150610,1018.82,50764.47
2020,KOR,PER,390110,288.81,150.46
2020,KOR,PER,390610,5325.1,2727.17
2020,KOR,PER,720610,572.75,323.32
2020,KOR,PER,840510,8561.21,3977.36
2020,KOR,PER,870610,667.75,449.66
2020,KOR,PER,900110,3591.67,1818.68
2020,KOR,PER,900210,1722.58,951.41
2020,KOR,POL,30110,1214.66,34187.28
2020,KOR,POL,30210,3030.1,104554.82
2020,KOR,POL,30410,7966.59,277989.31
2020,KOR,POL,90310,3681.73,50386.05
2020,KOR,POL,100610,1529.64,20913.76
2020,KOR,POL,150610,1596.9,47319.21
2020,KOR,POL,220410,5311.29,91241.93
2020,KOR,POL,390110,2446.17,1246.07
2020,KOR,POL,390310,2178.39,611.58
2020,KOR,POL,390410,3589.27,2192.86
2020,KOR,POL,390610,21031.43,6303.24
2020,KOR,POL,440610,11686.09,4836.0
2020,KOR,POL,520110,22174.93,12615.72
2020,KOR,POL,520210,3715.24,2148.3
2020,KOR,POL,620110,31821.24,22285.61
2020,KOR,POL,640310,1776.84,1453.58
2020,KOR,POL,720610,1592.97,1119.98
2020,KOR,POL,730210,1683.89,1805.2
2020,KOR,POL,730610,4344.38,3154.85
2020,KOR,POL,840310,17903.19,7997.8
2020,KOR,POL,850210,150546.91,77393.46
2020,KOR,POL,850310,2208.39,921.92
2020,KOR,POL,850610,3233.74,1652.36
2020,KOR,POL,870110,1443.3,455.89
2020,KOR,POL,900110,9359.44,7854.49
2020,KOR,POL,900210,9286.82,5748.24
2020,KOR,POL,900610,3473.43,2839.75
2020,KOR,POL,940210,42249.98,23923.58
2020,KOR,POL,940610,3439.73,1975.88
2020,KOR,RUS,10210,3588.8,82437.18
2020,KOR,RUS,30110,5174.86,191622.37
2020,KOR,RUS,30210,5369.32,98913.26
2020,KOR,RUS,30410,33544.9,876917.01
2020,KOR,RUS,100610,9284.05,329471.05
2020,KOR,RUS,150410,14587.41,344045.87
2020,KOR,RUS,150610,3196.93,50416.36
2020,KOR,RUS,220410,10443.53,364758.46
2020,KOR,RUS,260610,25988.65,707563.65
2020,KOR,RUS,390110,5290.1,2187.07
2020,KOR,RUS,390210,12788.81,7584.96
2020,KOR,RUS,390610,78520.64,61554.24
2020,KOR,RUS,440610,10352.39,4255.44
2020,KOR,RUS,520210,16663.65,8077.91
2020,KOR,RUS,610510,8125.12,3467.16
2020,KOR,RUS,620110,139902.52,116798.55
2020,KOR,RUS,640310,7217.11,3495.96
2020,KOR,RUS,640610,24181.65,21978.23
2020,KOR,RUS,720610,8289.85,4079.6
2020,KOR,RUS,730210,8282.09,4277.03
2020,KOR,RUS,730310,559451.2,413570.9
2020,KOR,RUS,730610,6947.86,3511.62
2020,KOR,RUS,840310,32963.38,20475.98
2020,KOR,RUS,850110,21215.93,12986.03
2020,KOR,RUS,850210,390111.22,221810.95
2020,KOR,RUS,850310,2745.32,1385.63
2020,KOR,RUS,850610,6368.47,3556.42
2020,KOR,RUS,870110,7760.81,5542.44
2020,KOR,RUS,870510,18890.39,8489.81
2020,KOR,RUS,900210,18922.49,8559.72
2020,KOR,RUS,900610,4220.41,1729.92
2020,KOR,RUS,940210,105858.12,59097.19
2020,KOR,RUS,940310,290965.66,132862.21
2020,KOR,RUS,940610,11866.73,5538.67
2020,KOR,SAU,30110,1890.59,122297.75
2020,KOR,SAU,30210,1532.38,42426.56
2020,KOR,SAU,30410,7096.42,272958.48
2020,KOR,SAU,90310,2885.51,63916.25
2020,KOR,SAU,100610,2274.27,30512.07
2020,KOR,SAU,150610,2529.85,38404.72
2020,KOR,SAU,260610,5017.17,327076.37
2020,KOR,SAU,390110,2899.0,1581.93
2020,KOR,SAU,390610,31518.67,18139.44
2020,KOR,SAU,520110,11645.57,11650.55
2020,KOR,SAU,520210,5208.26,3361.6
2020,KOR,SAU,610510,991.99,380.78
2020,KOR,SAU,620110,52980.43,34085.53
2020,KOR,SAU,640610,2908.1,2943.38
2020,KOR,SAU,730310,126059.52,91303.26
2020,KOR,SAU,730610,4965.53,2977.03
2020,KOR,SAU,840510,19137.85,12826.29
2020,KOR,SAU,850110,39700.14,20047.19
2020,KOR,SAU,850210,45069.94,25828.25
2020,KOR,SAU,850610,2941.84,2588.0
2020,KOR,SAU,870110,1096.16,493.59
2020,KOR,SAU,870510,14794.89,9047.96
2020,KOR,SAU,900210,6589.97,5166.55
2020,KOR,SAU,900610,2235.13,1281.48
2020,KOR,SAU,940210,53197.4,32298.08
2020,KOR,SAU,940310,137616.5,72319.4
2020,KOR,SAU,940610,3417.7,2015.13
2020,KOR,SWE,10210,5052.2,102423.44
2020,KOR,SWE,30110,1084.72,39548.82
2020,KOR,SWE,30210,2213.81,94842.97
2020,KOR,SWE,30410,6433.31,165664.78
2020,KOR,SWE,90310,2192.05,50406.41
2020,KOR,SWE,150610,2019.67,50708.75
2020,KOR,SWE,260610,6745.75,197653.15
2020,KOR,SWE,390110,1119.18,459.52
2020,KOR,SWE,390210,10553.24,6434.59
2020,KOR,SWE,390410,7780.81,2768.28
2020,KOR,SWE,390610,22036.08,10666.26
2020,KOR,SWE,440610,7894.44,8988.55
2020,KOR,SWE,520110,10878.03,10007.88
2020,KOR,SWE,610510,4071.78,4297.13
2020,KOR,SWE,620110,25807.31,11672.53
2020,KOR,SWE,730210,1924.93,1226.98
2020,KOR,SWE,730310,809648.74,423101.86
2020,KOR,SWE,840310,9421.82,5062.61
2020,KOR,SWE,850210,70837.22,55283.07
2020,KOR,SWE,850610,3432.27,1321.97
2020,KOR,SWE,900110,19687.02,9687.7
2020,KOR,SWE,900210,3749.04,1346.66
2020,KOR,SWE,940310,98333.34,71612.26
2020,KOR,SWE,940610,2831.99,2088.53
2020,KOR,THA,10210,9273.51,118802.78
2020,KOR,THA,30110,4054.18,81254.94
2020,KOR,THA,30210,5762.02,164426.62
2020,KOR,THA,30410,8725.73,242211.62
2020,KOR,THA,90310,11440.42,504678.08
2020,KOR,THA,100610,6738.61,229266.12
2020,KOR,THA,150410,4890.07,78940.72
2020,KOR,THA,150610,19330.68,358715.66
2020,KOR,THA,220410,21572.74,292520.45
2020,KOR,THA,260610,51031.24,973358.34
2020,KOR,THA,390110,8819.74,4466.38
2020,KOR,THA,390210,24415.48,9639.91
2020,KOR,THA,390310,4494.78,2525.01
2020,KOR,THA,390410,14544.84,7038.14
2020,KOR,THA,390610,82475.75,26739.65
2020,KOR,THA,440610,12431.93,5572.95
2020,KOR,THA,520110,46870.93,29993.89
2020,KOR,THA,610510,12206.87,7181.7
2020,KOR,THA,620110,110177.2,51050.97
2020,KOR,THA,640310,10223.27,4985.75
2020,KOR,THA,640610,8005.46,1980.47
2020,KOR,THA,720610,5462.39,2718.67
2020,KOR,THA,730210,21634.53,9011.29
2020,KOR,THA,730310,896168.41,335528.37
2020,KOR,THA,730610,20271.99,10484.93
2020,KOR,THA,840510,91197.8,88704.51
2020,KOR,THA,850110,84132.43,31745.35
2020,KOR,THA,850210,215624.9,141823.97
2020,KOR,THA,850310,6314.42,5245.48
2020,KOR,THA,850610,3618.58,1311.88
2020,KOR,THA,870110,6932.17,7307.0
2020,KOR,THA,870510,33050.88,15757.2
2020,KOR,THA,870610,30521.48,9869.79
2020,KOR,THA,900110,35620.17,26820.08
2020,KOR,THA,900210,85939.21,48879.5
2020,KOR,THA,900610,9084.11,5559.68
2020,KOR,THA,940210,102296.19,53652.46
2020,KOR,THA,940310,386923.11,143290.39
2020,KOR,THA,940610,15719.56,8131.73
2020,KOR,TUR,10210,2966.43,51402.47
2020,KOR,TUR,30110,992.1,20311.87
2020,KOR,TUR,30210,2841.67,90126.77
2020,KOR,TUR,30410,11318.38,364852.04
2020,KOR,TUR,90310,4023.3,47059.84
2020,KOR,TUR,100610,2964.02,25167.67
2020,KOR,TUR,150410,3348.35,112287.45
2020,KOR,TUR,150610,1785.3,67072.77
2020,KOR,TUR,220410,14792.89,268565.04
2020,KOR,TUR,260610,4522.96,89402.41
2020,KOR,TUR,390110,2447.26,1126.09
2020,KOR,TUR,390210,5485.89,3862.01
2020,KOR,TUR,390310,3298.39,1745.38
2020,KOR,TUR,390410,5706.73,2454.32
2020,KOR,TUR,390610,36770.96,25882.01
2020,KOR,TUR,440610,3242.71,1402.05
2020,KOR,TUR,520210,5425.48,4715.71
2020,KOR,TUR,610510,4675.59,2459.68
2020,KOR,TUR,620110,40305.93,28070.96
2020,KOR,TUR,640310,2807.97,860.93
2020,KOR,TUR,640610,928.41,484.99
2020,KOR,TUR,720610,5003.83,1687.8
2020,KOR,TUR,730210,3764.96,2926.3
2020,KOR,TUR,730310,268093.76,140131.22
2020,KOR,TUR,730610,6574.49,3511.31
2020,KOR,TUR,840310,10487.36,7165.51
2020,KOR,TUR,840510,27257.83,17006.7
2020,KOR,TUR,850110,30518.02,15632.26
2020,KOR,TUR,850210,78772.79,23971.52
2020,KOR,TUR,850310,2356.75,991.07
2020,KOR,TUR,870110,7387.1,2998.32
2020,KOR,TUR,870510,12325.35,5405.41
2020,KOR,TUR,870610,4727.78,1538.09
2020,KOR,TUR,900610,1447.24,980.56
2020,KOR,TUR,940210,60653.27,39358.16
2020,KOR,TUR,940610,12518.77,13491.46
2020,KOR,URY,640610,158.92,116.26
2020,KOR,URY,850210,3447.09,965.29
2020,KOR,URY,870110,129.69,45.99
2020,KOR,URY,940310,11016.93,4941.28
2020,KOR,URY,940610,247.26,96.65
2020,KOR,USA,10210,56968.87,1827211.77
2020,KOR,USA,30210,134688.91,3229731.85
2020,KOR,USA,30410,281972.44,9075654.85
2020,KOR,USA,90310,112353.28,3072767.67
2020,KOR,USA,150410,72822.0,1349402.17
2020,KOR,USA,150610,122019.26,4743770.97
2020,KOR,USA,220410,173413.63,6065117.87
2020,KOR,USA,260610,707489.01,6518023.05
2020,KOR,USA,390110,109405.22,97990.51
2020,KOR,USA,390210,597543.33,343085.87
2020,KOR,USA,390310,141749.94,169686.14
2020,KOR,USA,390410,111045.73,97081.47
2020,KOR,USA,390610,1277867.07,1281555.69
2020,KOR,USA,440610,92015.28,53740.57
2020,KOR,USA,520110,870498.66,670527.43
2020,KOR,USA,520210,205492.33,91499.1
2020,KOR,USA,610510,123874.0,45703.82
2020,KOR,USA,620110,5687321.7,4762394.63
2020,KOR,USA,640310,47927.01,19373.75
2020,KOR,USA,640610,97074.8,56983.95
2020,KOR,USA,720610,103690.55,52104.83
2020,KOR,USA,730210,244226.54,107391.97
2020,KOR,USA,730310,14426841.76,8732773.16
2020,KOR,USA,730610,193929.62,84885.99
2020,KOR,USA,840510,565419.66,390388.67
2020,KOR,USA,850110,657858.16,300934.64
2020,KOR,USA,850210,3973000.91,2195450.55
2020,KOR,USA,850310,61159.22,35010.17
2020,KOR,USA,850610,71675.94,43421.31
2020,KOR,USA,870110,111069.94,79562.04
2020,KOR,USA,870510,487027.83,253106.09
2020,KOR,USA,870610,133952.57,77197.06
2020,KOR,USA,900110,429253.76,270823.33
2020,KOR,USA,900210,282908.16,262165.91
2020,KOR,USA,900610,126777.05,102555.35
2020,KOR,USA,940310,5108398.01,3367661.69
2020,KOR,USA,940610,159731.06,114306.78
2020,KOR,VNM,10210,4588.86,184567.95
2020,KOR,VNM,30110,2710.23,60794.09
2020,KOR,VNM,30210,1915.27,37112.82
2020,KOR,VNM,30410,12354.78,309158.81
2020,KOR,VNM,90310,15886.64,397367.62
2020,KOR,VNM,100610,1982.96,40966.23
2020,KOR,VNM,150410,6331.62,186437.75
2020,KOR,VNM,150610,11258.95,374779.9
2020,KOR,VNM,220410,3705.13,100246.88
2020,KOR,VNM,390110,2685.61,2129.37
2020,KOR,VNM,390310,2556.96,1354.32
2020,KOR,VNM,390410,12585.33,12026.9
2020,KOR,VNM,390610,106478.55,34952.38
2020,KOR,VNM,440610,28576.73,14298.33
2020,KOR,VNM,520110,38487.66,14601.02
2020,KOR,VNM,520210,10509.53,7152.44
2020,KOR,VNM,610510,11414.3,9342.41
2020,KOR,VNM,620110,170489.61,91741.0
2020,KOR,VNM,640310,3801.68,3686.56
2020,KOR,VNM,640610,7562.17,3348.71
2020,KOR,VNM,720610,2821.94,2423.17
2020,KOR,VNM,730210,7089.87,4463.49
2020,KOR,VNM,730310,962354.78,511196.07
2020,KOR,VNM,730610,5448.04,2850.05
2020,KOR,VNM,840310,21261.38,8129.23
2020,KOR,VNM,840510,61608.87,30975.83
2020,KOR,VNM,850110,63267.13,32519.55
2020,KOR,VNM,850210,213317.04,103679.97
2020,KOR,VNM,850310,4837.34,2799.6
2020,KOR,VNM,850610,7197.78,5096.69
2020,KOR,VNM,870110,3380.77,2230.61
2020,KOR,VNM,870510,18368.82,9391.31
2020,KOR,VNM,870610,12996.27,8464.27
2020,KOR,VNM,900110,62681.75,34403.19
2020,KOR,VNM,900210,9279.14,6859.68
2020,KOR,VNM,900610,8534.85,2854.79
2020,KOR,VNM,940210,126232.63,32322.9
2020,KOR,VNM,940310,1194570.67,674078.9
2020,KOR,VNM,940610,8931.33,5325.34
2020,KOR,ZAF,10210,900.5,36071.4
2020,KOR,ZAF,150610,3626.2,133987.18
2020,KOR,ZAF,520210,2316.61,1492.96
2020,KOR,ZAF,620110,19405.37,11092.25
2020,KOR,ZAF,640310,385.67,203.47
2020,KOR,ZAF,720610,1794.92,591.97
2020,KOR,ZAF,730610,1446.17,1177.64
2020,KOR,ZAF,850110,11994.19,9275.34
2020,KOR,ZAF,850210,45857.67,16549.0
2020,KOR,ZAF,850310,1465.24,911.22
2020,KOR,ZAF,850610,1673.09,1032.12
2020,KOR,ZAF,940310,30400.16,12879.47
2020,LKA,ARE,10110,107.01,3983.42
2020,LKA,ARE,610210,89.55,71.75
2020,LKA,ARE,610610,109.57,62.77
2020,LKA,ARE,840210,3350.97,1327.8
2020,LKA,ARG,840210,2827.32,2092.18
2020,LKA,AUS,610610,659.77,276.08
2020,LKA,AUS,870110,4384.36,2512.78
2020,LKA,BGD,30610,20483.88,379256.18
2020,LKA,BGD,220510,228.67,6184.7
2020,LKA,BGD,260210,893.76,30785.06
2020,LKA,BGD,520310,353.6,130.43
2020,LKA,BGD,610110,197.61,123.08
2020,LKA,BGD,900110,3148.92,907.98
2020,LKA,BRA,30610,10908.11,163711.41
2020,LKA,BRA,840610,955.62,499.18
2020,LKA,BRA,900110,1844.04,1498.31
2020,LKA,BRA,940310,1522.39,1217.21
2020,LKA,CAN,840310,389.43,212.82
2020,LKA,CHL,610110,22.87,10.59
2020,LKA,CHL,610210,152.66,54.96
2020,LKA,CHN,10110,15522.89,577975.84
2020,LKA,CHN,30110,19123.98,714111.72
2020,LKA,CHN,30610,250258.74,4336193.58
2020,LKA,CHN,220210,375963.16,11056371.09
2020,LKA,CHN,220510,8486.37,229495.28
2020,LKA,CHN,260210,27581.43,1042454.3
2020,LKA,CHN,270210,13157.86,557163.17
2020,LKA,CHN,390510,15660.21,11057.76
2020,LKA,CHN,520310,5110.59,3986.06
2020,LKA,CHN,610110,9040.23,3144.18
2020,LKA,CHN,610210,14157.48,6177.69
2020,LKA,CHN,610610,10611.32,5882.41
2020,LKA,CHN,840210,112993.01,105826.93
2020,LKA,CHN,840610,58115.07,15482.64
2020,LKA,CHN,850210,3851.62,2452.31
2020,LKA,CHN,850310,10729.6,3095.38
2020,LKA,CHN,870110,75837.88,59679.89
2020,LKA,CHN,870510,15127.49,6921.73
2020,LKA,CHN,900110,47004.13,12342.49
2020,LKA,CHN,940310,38400.87,12490.93
2020,LKA,DEU,10110,3282.46,96054.58
2020,LKA,DEU,390510,1737.71,829.91
2020,LKA,DEU,610110,2110.2,1099.66
2020,LKA,DEU,610210,2877.9,1260.66
2020,LKA,DEU,840210,16190.08,12811.35
2020,LKA,DEU,850210,763.45,447.72
2020,LKA,DEU,870110,5521.86,3308.49
2020,LKA,ECU,390510,89.5,57.82
2020,LKA,ECU,610110,7.18,4.03
2020,LKA,ECU,870510,15.7,11.31
2020,LKA,EGY,840310,43.88,24.48
2020,LKA,ESP,870510,411.04,263.13
2020,LKA,ESP,900110,3476.94,1951.37
2020,LKA,ETH,30110,38.17,898.22
2020,LKA,ETH,220210,2468.13,50593.98
2020,LKA,ETH,390510,135.76,78.1
2020,LKA,FRA,30610,56106.03,1334498.04
2020,LKA,FRA,260210,1742.6,32565.0
2020,LKA,FRA,610110,233.19,127.16
2020,LKA,FRA,840310,445.16,367.34
2020,LKA,GBR,10110,1053.97,25827.76
2020,LKA,GBR,220210,147335.59,3679065.74
2020,LKA,GBR,840610,4865.11,1819.58
2020,LKA,GBR,870510,617.45,355.92
2020,LKA,GBR,940310,1456.11,669.36
2020,LKA,GHA,220210,2536.25,45196.6
2020,LKA,GHA,850310,8.01,7.68
2020,LKA,IDN,10110,1330.5,33810.58
2020,LKA,IDN,610210,636.09,310.17
2020,LKA,IDN,840310,215.66,102.14
2020,LKA,IDN,840610,5611.96,3137.26
2020,LKA,IND,10110,3167.91,69289.09
2020,LKA,IND,30110,10753.36,192628.22
2020,LKA,IND,220510,2799.66,130235.91
2020,LKA,IND,260210,7035.91,175540.21
2020,LKA,IND,270210,8150.12,285507.39
2020,LKA,IND,610110,3983.2,2048.33
2020,LKA,IND,610210,6246.14,5232.66
2020,LKA,IND,610610,1557.2,615.61
2020,LKA,IND,840310,3778.65,2310.49
2020,LKA,IND,850210,3244.05,2203.15
2020,LKA,ISR,840310,52.4,36.48
2020,LKA,ITA,220210,67701.58,1872858.37
2020,LKA,ITA,840210,5466.87,5996.27
2020,LKA,ITA,870510,679.58,326.23
2020,LKA,ITA,900110,3196.13,1641.45
2020,LKA,JPN,10110,5306.79,179005.27
2020,LKA,JPN,220510,2126.27,50124.06
2020,LKA,JPN,260210,6140.71,172746.25
2020,LKA,JPN,270210,1945.76,25823.04
2020,LKA,JPN,390510,3338.01,1234.19
2020,LKA,JPN,520310,3467.55,1409.82
2020,LKA,JPN,610110,1767.14,654.24
2020,LKA,JPN,610610,2379.1,1030.59
2020,LKA,JPN,840610,8480.84,7404.67
2020,LKA,JPN,850210,5274.79,1578.94
2020,LKA,JPN,870110,20376.81,10295.96
2020,LKA,JPN,870510,6447.11,5433.36
2020,LKA,JPN,900110,9118.51,7547.18
2020,LKA,JPN,940310,9699.1,3891.44
2020,LKA,KEN,30110,39.41,813.75
2020,LKA,KEN,610110,25.87,18.26
2020,LKA,KOR,10110,1409.5,53577.77
2020,LKA,KOR,30610,23417.29,946444.27
2020,LKA,KOR,220510,480.59,6204.06
2020,LKA,KOR,520310,607.97,515.22
2020,LKA,KOR,610110,814.98,1461.85
2020,LKA,KOR,610610,607.41,511.99
2020,LKA,KOR,840210,13450.08,5217.02
2020,LKA,KOR,840310,524.53,333.08
2020,LKA,KOR,850210,407.67,205.57
2020,LKA,KOR,870110,11880.85,8018.78
2020,LKA,KOR,870510,1998.02,517.4
2020,LKA,MAR,10110,37.7,901.38
2020,LKA,MAR,850210,19.28,5.4
2020,LKA,MEX,390510,525.02,156.68
2020,LKA,MEX,870110,2518.18,1197.24
2020,LKA,MYS,850310,88.33,50.09
2020,LKA,MYS,870510,261.26,174.73
2020,LKA,NGA,520310,103.92,80.8
2020,LKA,NGA,840310,40.56,13.71
2020,LKA,NLD,220210,34862.09,551241.85
2020,LKA,NLD,610110,336.58,310.64
2020,LKA,PAK,270210,604.95,13756.41
2020,LKA,PAK,840610,1431.33,989.39
2020,LKA,PER,220210,10110.62,353612.06
2020,LKA,PER,390510,55.61,37.19
2020,LKA,PER,840610,480.25,197.26
2020,LKA,POL,520310,113.41,105.75
2020,LKA,RUS,30110,1359.75,21668.42
2020,LKA,RUS,220510,315.35,10100.48
2020,LKA,RUS,270210,440.89,5425.88
2020,LKA,RUS,610110,174.26,73.52
2020,LKA,RUS,870510,387.29,234.96
2020,LKA,RUS,900110,1828.26,1527.94
2020,LKA,SAU,220510,130.94,2918.21
2020,LKA,SAU,520310,268.51,152.53
2020,LKA,SAU,610110,187.5,140.64
2020,LKA,SAU,870510,358.61,219.78
2020,LKA,SWE,610210,311.99,135.94
2020,LKA,SWE,840210,1955.43,923.14
2020,LKA,SWE,840310,90.23,89.6
2020,LKA,SWE,850310,52.6,29.21
2020,LKA,SWE,870110,1677.46,1384.82
2020,LKA,THA,30610,6220.47,182191.29
2020,LKA,THA,610610,496.74,350.21
2020,LKA,THA,840210,4629.74,1308.64
2020,LKA,THA,940310,1103.8,520.63
2020,LKA,TUR,220510,109.78,3544.6
2020,LKA,TUR,610210,277.1,141.72
2020,LKA,URY,940310,36.17,17.05
2020,LKA,USA,10110,15279.51,346217.65
2020,LKA,USA,30110,17724.84,297442.99
2020,LKA,USA,30610,219947.7,6344919.89
2020,LKA,USA,220210,435408.76,12925004.68
2020,LKA,USA,260210,5588.26,107725.39
2020,LKA,USA,270210,11178.85,327633.2
2020,LKA,USA,390510,9680.98,7609.28
2020,LKA,USA,610210,3396.41,2482.61
2020,LKA,USA,610610,8628.36,2659.72
2020,LKA,USA,840210,75244.02,60055.52
2020,LKA,USA,840310,1766.45,899.25
2020,LKA,USA,840610,49145.43,19948.84
2020,LKA,USA,850210,2677.23,1431.51
2020,LKA,USA,850310,3740.62,3516.46
2020,LKA,USA,870110,45391.08,26318.47
2020,LKA,USA,870510,10508.73,5154.16
2020,LKA,USA,900110,79023.23,58168.59
2020,LKA,USA,940310,15301.96,5548.71
2020,LKA,VNM,840310,115.44,88.14
2020,LKA,VNM,840610,1307.1,666.73
2020,LKA,VNM,870510,136.44,77.76
2020,LKA,ZAF,220210,19668.56,543163.01
2020,LKA,ZAF,220510,21.15,457.82
2020,LKA,ZAF,840610,304.17,132.17
2020,LKA,ZAF,870510,132.14,118.82
2020,MAR,ARE,100310,1015.54,16393.3
2020,MAR,ARE,260210,4714.09,134798.85
2020,MAR,ARE,260310,1594.05,61372.42
2020,MAR,ARE,440510,378.11,161.48
2020,MAR,ARE,440610,698.9,250.3
2020,MAR,ARE,620610,800.66,351.13
2020,MAR,ARE,720410,216.19,104.22
2020,MAR,ARE,850210,237.85,134.08
2020,MAR,ARE,940310,15703.57,12466.13
2020,MAR,ARG,440510,75.45,52.63
2020,MAR,ARG,730310,210.91,105.22
2020,MAR,AUS,260210,7742.39,209266.24
2020,MAR,AUS,260310,355.28,9452.58
2020,MAR,AUS,440510,232.58,43.41
2020,MAR,AUS,610410,66546.34,59387.11
2020,MAR,AUS,720610,696.3,395.9
2020,MAR,AUS,870510,285.83,409.9
2020,MAR,BRA,100210,1440.99,41863.15
2020,MAR,BRA,730310,986.84,382.35
2020,MAR,BRA,870510,316.24,381.27
2020,MAR,CAN,440510,636.81,275.42
2020,MAR,CAN,610410,12811.72,6439.28
2020,MAR,CAN,840110,497.45,144.78
2020,MAR,CAN,940310,11748.43,8564.43
2020,MAR,CHL,610410,12135.24,11002.94
2020,MAR,CHN,30210,21789.12,736645.91
2020,MAR,CHN,100210,17193.08,388942.18
2020,MAR,CHN,100310,10089.22,375206.76
2020,MAR,CHN,260310,7150.69,272808.69
2020,MAR,CHN,260510,7976.45,124864.14
2020,MAR,CHN,520310,25843.92,12762.1
2020,MAR,CHN,520410,128818.28,91535.09
2020,MAR,CHN,610410,978695.08,826858.33
2020,MAR,CHN,620610,1420.36,1159.74
2020,MAR,CHN,720410,1235.15,1436.82
2020,MAR,CHN,720610,11895.57,9474.65
2020,MAR,CHN,730310,7084.28,2482.44
2020,MAR,CHN,730410,6417.25,3179.88
2020,MAR,CHN,840110,7070.03,4158.6
2020,MAR,CHN,840310,4147.21,4144.14
2020,MAR,CHN,850210,3680.48,948.34
2020,MAR,CHN,870510,2164.08,1051.77
2020,MAR,CHN,940310,73529.59,28791.13
2020,MAR,COL,730410,126.42,67.96
2020,MAR,DEU,30210,8307.76,142525.4
2020,MAR,DEU,260210,16793.24,258725.44
2020,MAR,DEU,260510,8079.83,127437.05
2020,MAR,DEU,520310,11330.37,7618.65
2020,MAR,DEU,620610,3147.76,2398.25
2020,MAR,DEU,720410,2722.84,1450.46
2020,MAR,DEU,720610,3648.12,1263.84
2020,MAR,DEU,730310,6720.84,2906.21
2020,MAR,DEU,730410,4930.43,3080.15
2020,MAR,DEU,840110,2532.5,829.54
2020,MAR,DEU,840310,2087.19,876.89
2020,MAR,DEU,900210,123108.79,94269.47
2020,MAR,DEU,940310,31042.97,11184.24
2020,MAR,ECU,520410,1295.64,313.63
2020,MAR,ECU,730310,65.91,30.46
2020,MAR,ECU,940310,786.52,257.36
2020,MAR,EGY,440610,569.6,720.61
2020,MAR,EGY,870510,419.74,233.22
2020,MAR,ESP,260310,1298.26,28775.67
2020,MAR,ESP,440510,1053.29,960.44
2020,MAR,ESP,440610,1595.32,1415.23
2020,MAR,ESP,620610,1643.1,1156.89
2020,MAR,ESP,720410,498.44,383.63
2020,MAR,ETH,620610,29.97,10.55
2020,MAR,ETH,840310,29.98,50.7
2020,MAR,FRA,260310,3423.93,43863.23
2020,MAR,FRA,440510,943.07,531.33
2020,MAR,FRA,440610,4407.92,1938.96
2020,MAR,FRA,610410,412763.62,194136.9
2020,MAR,FRA,620610,1144.08,414.37
2020,MAR,FRA,840110,1629.58,910.92
2020,MAR,FRA,840310,1738.25,458.94
2020,MAR,FRA,850210,1245.58,812.91
2020,MAR,FRA,900210,11935.5,11300.29
2020,MAR,FRA,940310,19158.77,9099.43
2020,MAR,GBR,100310,1808.69,36915.9
2020,MAR,GBR,440510,1159.36,921.51
2020,MAR,GBR,440610,2812.25,1123.63
2020,MAR,GBR,610410,430293.53,255583.92
2020,MAR,GBR,620610,1582.03,715.35
2020,MAR,GBR,730310,3598.61,1575.13
2020,MAR,GBR,730410,2245.5,606.22
